# SLARC V8.14-fwdpush | rise=0.150 run=0.280 | balance=AUS foothold=AUS freeze=AUS entry=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,est_roll,est_pitch,est_yaw,est_height,frozen,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_right_th_c,front_right_th_f,front_right_th_t,front_right_rfx,front_right_rfy,front_right_rfz,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,front_left_th_c,front_left_th_f,front_left_th_t,front_left_rfx,front_left_rfy,front_left_rfz,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_right_th_c,mid_right_th_f,mid_right_th_t,mid_right_rfx,mid_right_rfy,mid_right_rfz,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,mid_left_th_c,mid_left_th_f,mid_left_th_t,mid_left_rfx,mid_left_rfy,mid_left_rfz,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_right_th_c,rear_right_th_f,rear_right_th_t,rear_right_rfx,rear_right_rfy,rear_right_rfz,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state,rear_left_th_c,rear_left_th_f,rear_left_th_t,rear_left_rfx,rear_left_rfy,rear_left_rfz
0.000,4,placemove,0.5005,-0.0002,0.1339,-0.0015,0.0023,0.0028,0.0003,-0.0486,0.0584,0.1900,-0.1327,-0.1379,0.000,0.000,-0.0011,0.0011,-0.0015,0.0023,0.0028,0.1195,0,0.7940,-0.1972,0.0133,1,0.00,0.108,0.048,0.003,,-0.0509,-0.1717,1.7654,0.2922,-0.1994,-0.1201,0.8163,0.2121,0.0148,1,6.00,2.940,2.801,2.211,,0.0435,-0.1734,1.5937,0.3150,0.2119,-0.1181,0.5015,-0.3589,0.0149,1,1.35,0.159,0.516,0.479,,0.0012,-0.1733,1.6698,0.0003,-0.3585,-0.1194,0.4991,0.3437,0.0132,1,0.00,0.000,0.116,0.000,,0.0000,-0.1722,1.7657,-0.0000,0.3440,-0.1200,0.2000,-0.2053,0.0151,1,0.00,0.177,0.075,0.113,,0.0559,-0.1723,1.7097,-0.2986,-0.2050,-0.1199,0.1935,0.2066,0.0147,1,5.42,2.940,2.156,1.587,,-0.0555,-0.1724,1.6667,-0.3041,0.2085,-0.1195
0.021,8,placemove,0.5007,-0.0022,0.1347,-0.0007,0.0009,-0.0033,0.0160,-0.1720,0.0207,0.0432,-0.0757,-0.1565,0.000,0.000,-0.0007,0.0007,-0.0007,0.0009,-0.0033,0.1199,0,0.7845,-0.2132,0.0145,1,0.00,0.101,0.021,0.000,,-0.1176,-0.1720,1.7656,0.2835,-0.2120,-0.1200,0.8012,0.2159,0.0148,1,3.45,1.886,1.467,1.168,,0.1078,-0.1722,1.6587,0.2978,0.2196,-0.1195,0.4995,-0.3518,0.0149,1,1.55,0.216,0.786,0.753,,0.0002,-0.1723,1.7338,0.0000,-0.3488,-0.1200,0.5016,0.3421,0.0143,1,0.00,0.033,0.021,0.007,,0.0000,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2149,-0.2130,0.0150,1,0.00,0.177,0.060,0.012,,0.1220,-0.1721,1.7602,-0.2836,-0.2133,-0.1200,0.2119,0.2135,0.0147,1,3.70,1.902,1.508,1.177,,-0.1199,-0.1721,1.7329,-0.2871,0.2154,-0.1200
0.043,12,placemove,0.5015,-0.0048,0.1348,-0.0002,0.0001,-0.0155,0.0836,-0.1034,-0.0001,0.0062,-0.0154,-1.3191,0.000,0.000,-0.0005,0.0005,-0.0002,0.0001,-0.0155,0.1200,0,0.7737,-0.2306,0.0148,1,0.00,0.149,0.024,0.010,,-0.1845,-0.1720,1.7656,0.2740,-0.2239,-0.1200,0.7869,0.2173,0.0148,1,2.57,0.713,1.302,1.155,,0.1738,-0.1724,1.7210,0.2807,0.2264,-0.1199,0.4969,-0.3491,0.0149,1,3.27,2.110,0.534,0.021,,-0.0000,-0.1721,1.7635,-0.0000,-0.3443,-0.1200,0.5057,0.3393,0.0147,1,0.15,0.236,0.002,0.006,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2214,-0.2213,0.0149,1,4.16,2.940,0.691,0.007,,0.1699,-0.1721,1.7653,-0.2761,-0.2214,-0.1200,0.2290,0.2220,0.0148,1,1.07,0.928,0.189,0.065,,-0.1867,-0.1721,1.7637,-0.2738,0.2245,-0.1200
0.065,16,placemove,0.5035,-0.0057,0.1348,-0.0002,-0.0000,-0.0377,0.1353,-0.0326,-0.0017,0.0013,0.0002,-1.1566,0.000,0.000,-0.0003,0.0003,-0.0002,-0.0000,-0.0377,0.1200,0,0.7597,-0.2487,0.0148,1,1.65,0.995,0.174,0.083,,-0.2514,-0.1720,1.7656,0.2636,-0.2352,-0.1200,0.7786,0.2174,0.0147,1,2.95,2.033,0.667,0.260,,0.2399,-0.1722,1.7614,0.2659,0.2338,-0.1200,0.4911,-0.3494,0.0148,1,1.93,1.069,0.296,0.008,,-0.0000,-0.1720,1.7655,-0.0000,-0.3440,-0.1200,0.5153,0.3382,0.0147,1,1.68,0.920,0.206,0.051,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2278,-0.2273,0.0148,1,2.41,1.714,0.511,0.146,,0.2359,-0.1721,1.7656,-0.2661,-0.2327,-0.1200,0.2470,0.2378,0.0147,1,2.00,1.211,0.436,0.145,,-0.2534,-0.1721,1.7655,-0.2633,0.2356,-0.1200
0.086,20,placemove,0.5056,-0.0060,0.1347,-0.0001,0.0000,-0.0467,0.1055,-0.0004,-0.0017,0.0010,0.0029,-0.2972,0.000,0.000,-0.0002,0.0002,-0.0001,0.0000,-0.0467,0.1200,0,0.7478,-0.2619,0.0148,1,2.59,1.700,0.497,0.094,,-0.3180,-0.1721,1.7656,0.2526,-0.2458,-0.1200,0.7722,0.2247,0.0147,1,2.64,1.781,0.415,0.019,,0.3066,-0.1721,1.7654,0.2545,0.2440,-0.1200,0.4895,-0.3496,0.0148,1,2.10,0.749,0.213,0.135,,0.0000,-0.1720,1.7657,0.0000,-0.3440,-0.1200,0.5212,0.3376,0.0147,1,1.96,1.146,0.274,0.036,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2379,-0.2360,0.0148,1,1.74,1.178,0.342,0.086,,0.3025,-0.1721,1.7656,-0.2552,-0.2434,-0.1200,0.2633,0.2502,0.0147,1,1.59,1.022,0.313,0.091,,-0.3201,-0.1721,1.7656,-0.2522,0.2461,-0.1200
0.108,24,placemove,0.5066,-0.0060,0.1347,-0.0001,0.0001,-0.0496,0.0279,-0.0010,-0.0016,0.0009,0.0026,-0.0791,0.000,0.000,-0.0001,0.0001,-0.0001,0.0001,-0.0496,0.1200,0,0.7360,-0.2721,0.0147,1,2.54,1.652,0.575,0.204,,-0.3847,-0.1721,1.7656,0.2409,-0.2556,-0.1200,0.7631,0.2343,0.0147,1,2.62,1.772,0.500,0.095,,0.3733,-0.1721,1.7656,0.2429,0.2539,-0.1200,0.4896,-0.3496,0.0148,1,2.13,0.909,0.267,0.077,,-0.0000,-0.1721,1.7656,-0.0000,-0.3440,-0.1200,0.5235,0.3376,0.0147,1,2.10,1.240,0.298,0.037,,-0.0000,-0.1721,1.7656,0.0000,0.3440,-0.1200,0.2493,-0.2458,0.0148,1,1.62,1.101,0.304,0.068,,0.3691,-0.1721,1.7656,-0.2437,-0.2533,-0.1200,0.2774,0.2603,0.0147,1,1.66,1.056,0.387,0.158,,-0.3867,-0.1721,1.7656,-0.2405,0.2558,-0.1200
0.130,28,placemove,0.5067,-0.0060,0.1347,-0.0001,0.0001,-0.0497,-0.0007,-0.0001,-0.0014,0.0005,0.0007,0.0028,0.000,0.000,-0.0001,0.0001,-0.0001,0.0001,-0.0497,0.1200,0,0.7234,-0.2806,0.0147,1,2.16,1.408,0.529,0.226,,-0.4514,-0.1721,1.7656,0.2285,-0.2646,-0.1200,0.7516,0.2441,0.0146,1,2.21,1.461,0.477,0.152,,0.4400,-0.1721,1.7656,0.2307,0.2631,-0.1200,0.4896,-0.3496,0.0147,1,2.14,0.065,0.248,0.092,,-0.0000,-0.1721,1.7656,-0.0000,-0.3440,-0.1200,0.5237,0.3375,0.0147,1,2.10,0.092,0.285,0.046,,-0.0000,-0.1721,1.7656,0.0000,0.3440,-0.1200,0.2609,-0.2555,0.0147,1,1.99,1.325,0.435,0.146,,0.4357,-0.1721,1.7656,-0.2315,-0.2625,-0.1200,0.2903,0.2688,0.0147,1,2.04,1.338,0.499,0.214,,-0.4533,-0.1721,1.7656,-0.2281,0.2648,-0.1200
0.152,32,placemove,0.5067,-0.0060,0.1347,-0.0001,0.0001,-0.0497,0.0000,-0.0001,-0.0013,0.0008,0.0005,0.0001,0.000,0.000,-0.0001,0.0001,-0.0001,0.0001,-0.0497,0.1200,0,0.7101,-0.2882,0.0147,1,2.18,1.415,0.556,0.253,,-0.5182,-0.1721,1.7656,0.2156,-0.2727,-0.1200,0.7393,0.2531,0.0146,1,2.19,1.433,0.529,0.218,,0.5066,-0.1721,1.7656,0.2179,0.2714,-0.1200,0.4896,-0.3496,0.0147,1,2.14,0.087,0.246,0.094,,-0.0000,-0.1721,1.7657,-0.0000,-0.3440,-0.1200,0.5237,0.3375,0.0146,1,2.09,0.073,0.286,0.045,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2732,-0.2646,0.0147,1,2.00,1.319,0.487,0.205,,0.5023,-0.1721,1.7656,-0.2187,-0.2708,-0.1200,0.3035,0.2763,0.0147,1,2.03,1.330,0.508,0.228,,-0.5199,-0.1721,1.7656,-0.2152,0.2729,-0.1200
0.173,36,placemove,0.5067,-0.0060,0.1346,-0.0001,0.0001,-0.0497,-0.0001,-0.0000,-0.0011,0.0006,0.0005,-0.0005,0.000,0.000,-0.0000,0.0000,-0.0001,0.0001,-0.0497,0.1200,0,0.6964,-0.2949,0.0147,1,2.23,1.453,0.546,0.234,,-0.5849,-0.1721,1.7656,0.2021,-0.2800,-0.1200,0.7264,0.2613,0.0146,1,2.21,1.442,0.543,0.232,,0.5733,-0.1721,1.7656,0.2045,0.2788,-0.1200,0.4896,-0.3496,0.0147,1,2.14,0.163,0.245,0.093,,-0.0000,-0.1721,1.7657,-0.0000,-0.3440,-0.1200,0.5237,0.3375,0.0146,1,2.08,0.113,0.284,0.046,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2860,-0.2728,0.0147,1,2.01,1.314,0.510,0.232,,0.5689,-0.1721,1.7656,-0.2054,-0.2783,-0.1200,0.3173,0.2830,0.0146,1,2.01,1.319,0.502,0.225,,-0.5865,-0.1721,1.7656,-0.2018,0.2801,-0.1200
0.195,40,placemove,0.5067,-0.0060,0.1346,-0.0001,0.0001,-0.0497,0.0001,-0.0001,-0.0011,0.0005,0.0007,0.0010,0.000,0.000,-0.0000,0.0000,-0.0001,0.0001,-0.0497,0.1200,0,0.6822,-0.3007,0.0146,1,2.20,1.435,0.549,0.240,,-0.6516,-0.1721,1.7656,0.1883,-0.2863,-0.1200,0.7130,0.2686,0.0146,1,2.19,1.424,0.549,0.245,,0.6400,-0.1721,1.7656,0.1907,0.2853,-0.1200,0.4896,-0.3496,0.0147,1,2.14,0.149,0.244,0.094,,-0.0000,-0.1721,1.7657,-0.0000,-0.3440,-0.1200,0.5237,0.3375,0.0146,1,2.09,0.094,0.286,0.044,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2994,-0.2802,0.0147,1,2.00,1.307,0.513,0.239,,0.6355,-0.1721,1.7656,-0.1916,-0.2849,-0.1200,0.3314,0.2888,0.0146,1,2.03,1.328,0.488,0.206,,-0.6532,-0.1721,1.7656,-0.1879,0.2865,-0.1200
